time,stateEstimate.x,stateEstimate.y,stateEstimate.z,ctrltarget.x,
10825.7,-0.326901,-0.761825,0.854928,0,
10825.7,-0.325186,-0.761421,0.860545,0,
10825.7,-0.327471,-0.761975,0.853095,0,
10825.7,-0.325847,-0.761622,0.858425,0,
10825.7,-0.328092,-0.762036,0.85119,0,
10825.7,-0.32656,-0.761733,0.856241,0,
10825.7,-0.328743,-0.762132,0.849198,0,
10825.8,-0.327301,-0.761881,0.853978,0,
10825.8,-0.329452,-0.762241,0.846989,0,
10825.8,-0.328096,-0.762043,0.851505,0,
10825.8,-0.330143,-0.762372,0.844751,0,
10825.8,-0.328866,-0.76223,0.849009,0,
10825.8,-0.330937,-0.762462,0.842315,0,
10825.8,-0.329742,-0.762371,0.846326,0,
10825.8,-0.331769,-0.762584,0.839718,0,
10825.8,-0.330656,-0.762544,0.843484,0,
10825.8,-0.332644,-0.762722,0.836992,0,
10825.9,-0.331608,-0.762732,0.840519,0,
10825.9,-0.333626,-0.762875,0.83388,0,
10825.9,-0.332667,-0.762934,0.837166,0,
10825.9,-0.334649,-0.763026,0.830702,0,
10825.9,-0.333764,-0.763133,0.833761,0,
10825.9,-0.335687,-0.763163,0.82753,0,
10825.9,-0.334876,-0.763318,0.830374,0,
10825.9,-0.336745,-0.763305,0.824276,0,
10825.9,-0.336001,-0.763506,0.826912,0,
10825.9,-0.337886,-0.763505,0.820684,0,
10826,-0.337211,-0.76375,0.823113,0,
10826,-0.339043,-0.763652,0.817047,0,
10826,-0.33843,-0.763937,0.819276,0,
10826,-0.340208,-0.763852,0.813378,0,
10826,-0.339657,-0.764177,0.815413,0,
10826,-0.341397,-0.763994,0.809648,0,
10826,-0.340903,-0.764357,0.811499,0,
10826,-0.342599,-0.764179,0.805926,0,
10826,-0.342161,-0.764577,0.807605,0,
10826,-0.343821,-0.764386,0.802095,0,
10826.1,-0.343435,-0.76482,0.803603,0,
10826.1,-0.344969,-0.764539,0.798405,0,
10826.1,-0.344629,-0.765005,0.799754,0,
10826.1,-0.346131,-0.764776,0.794621,0,
10826.1,-0.345834,-0.765274,0.795817,0,
10826.1,-0.347397,-0.764908,0.790618,0,
10826.1,-0.347147,-0.765427,0.791664,0,
10826.1,-0.348606,-0.76507,0.786812,0,
10826.1,-0.348401,-0.765612,0.78772,0,
10826.1,-0.350069,-0.765881,0.782422,0,
10826.2,-0.35121,-0.766025,0.778911,0,
10826.2,-0.351005,-0.767213,0.780213,0,
10826.2,-0.352214,-0.766166,0.775924,0,
10826.2,-0.352148,-0.76675,0.776444,0,
10826.2,-0.352054,-0.767973,0.777488,0,
10826.3,-0.353303,-0.76698,0.772594,0,
10826.3,-0.354721,-0.766603,0.767526,0,
10826.3,-0.356092,-0.766794,0.763185,0,
10826.3,-0.357495,-0.766963,0.758873,0,
10826.3,-0.357566,-0.767603,0.758925,0,
10826.3,-0.358925,-0.767778,0.754777,0,
10826.4,-0.359162,-0.769132,0.754708,0,
10826.4,-0.360475,-0.767984,0.750218,0,
10826.4,-0.361561,-0.76756,0.746217,0,
10826.4,-0.362698,-0.767746,0.742502,0,
10826.4,-0.363832,-0.767903,0.738895,0,
10826.4,-0.364878,-0.768038,0.735585,0,
10826.5,-0.365693,-0.767558,0.732764,0,
10826.5,-0.36662,-0.767677,0.729816,0,
10826.5,-0.367484,-0.767867,0.726962,0,
10826.5,-0.368392,-0.767947,0.724108,0,
10826.5,-0.368636,-0.768595,0.723518,0,
10826.5,-0.369517,-0.768759,0.720728,0,
10826.6,-0.37085,-0.768299,0.716343,0,
10826.6,-0.371398,-0.769584,0.714981,0,
10826.6,-0.37239,-0.768514,0.711644,0,
10826.6,-0.372954,-0.768616,0.709707,0,
10826.6,-0.373234,-0.769163,0.708975,0,
10826.7,-0.373852,-0.769238,0.706921,0,
10826.7,-0.374431,-0.769317,0.705014,0,
10826.7,-0.374685,-0.76883,0.704098,0,
10826.7,-0.375169,-0.768897,0.702571,0,
10826.7,-0.375621,-0.768968,0.70115,0,
10826.8,-0.376188,-0.770028,0.699615,0,
10826.8,-0.376866,-0.769154,0.697312,0,
10826.8,-0.377151,-0.769601,0.69653,0,
10826.8,-0.377544,-0.769633,0.695245,0,
10826.8,-0.377835,-0.769632,0.694278,0,
10826.8,-0.378111,-0.769744,0.693361,0,
10826.9,-0.378547,-0.769819,0.691937,0,
10826.9,-0.378779,-0.769844,0.69118,0,
10826.9,-0.378979,-0.769815,0.690541,0,
10826.9,-0.379241,-0.770233,0.689825,0,
10826.9,-0.379422,-0.770277,0.689195,0,
10827,-0.379765,-0.770247,0.688098,0,
10827,-0.379893,-0.77024,0.687682,0,
10827,-0.380011,-0.770238,0.687298,0,
10827,-0.38016,-0.770222,0.686856,0,
10827.1,-0.379975,-0.769924,0.687238,0,
10827.1,-0.380412,-0.770611,0.68604,0,
10827.1,-0.380636,-0.77096,0.685443,0,
10827.1,-0.380494,-0.769644,0.685581,0,
10827.1,-0.380529,-0.769703,0.685326,0,
10827.1,-0.380592,-0.76968,0.685125,0,
10827.2,-0.380617,-0.769685,0.685023,0,
10827.2,-0.380974,-0.770158,0.683984,0,
10827.2,-0.380811,-0.769909,0.684447,0,
10827.2,-0.380821,-0.769939,0.684343,0,
10827.2,-0.380986,-0.770165,0.683861,0,
10827.2,-0.380979,-0.770126,0.683903,0,
10827.3,-0.380989,-0.770141,0.683862,0,
10827.3,-0.381002,-0.770092,0.683871,0,
10827.3,-0.381309,-0.770501,0.683015,0,
10827.3,-0.381355,-0.770044,0.682804,0,
10827.3,-0.381644,-0.770363,0.681992,0,
10827.4,-0.381381,-0.769922,0.682531,0,
10827.4,-0.381182,-0.769928,0.683033,0,
10827.4,-0.380979,-0.769857,0.683692,0,
10827.4,-0.380839,-0.769857,0.684097,0,
10827.4,-0.380941,-0.769972,0.683778,0,
10827.4,-0.380872,-0.769893,0.684018,0,
10827.5,-0.380496,-0.769617,0.685297,0,
10827.5,-0.380341,-0.769649,0.685725,0,
10827.5,-0.380424,-0.769744,0.685476,0,
10827.5,-0.380261,-0.769737,0.685949,0,
10827.5,-0.380166,-0.769669,0.68631,0,
10827.6,-0.380129,-0.769681,0.68651,0,
10827.6,-0.379972,-0.769618,0.686923,0,
10827.6,-0.380107,-0.769784,0.68654,0,
10827.6,-0.380064,-0.76963,0.686549,0,
10827.6,-0.380123,-0.769696,0.686365,0,
10827.6,-0.379963,-0.76962,0.686891,0,
10827.7,-0.379892,-0.769619,0.68713,0,
10827.7,-0.379786,-0.769519,0.687472,0,
10827.7,-0.379632,-0.769529,0.68798,0,
10827.7,-0.379485,-0.769491,0.688458,0,
10827.7,-0.379528,-0.769546,0.688343,0,
10827.7,-0.379377,-0.769607,0.688663,0,
10827.8,-0.379225,-0.769543,0.689127,0,
10827.8,-0.379179,-0.769513,0.689323,0,
10827.8,-0.379099,-0.769429,0.689597,0,
10827.8,-0.379146,-0.769528,0.689464,0,
10827.8,-0.378996,-0.769498,0.689881,0,
10827.8,-0.378873,-0.769493,0.690184,0,
10827.9,-0.378726,-0.769504,0.690587,0,
10827.9,-0.378685,-0.769458,0.690793,0,
10827.9,-0.378683,-0.769536,0.690749,0,
10827.9,-0.378672,-0.769422,0.690885,0,
10827.9,-0.378615,-0.769414,0.691009,0,
10828,-0.378611,-0.76947,0.690988,0,
10828,-0.37858,-0.769394,0.691076,0,
10828,-0.378571,-0.769413,0.691074,0,
10828,-0.378537,-0.769395,0.691166,0,
10828,-0.378507,-0.769391,0.691251,0,
10828,-0.378428,-0.7694,0.691513,0,
10828.1,-0.378309,-0.769354,0.691975,0,
10828.1,-0.378301,-0.769372,0.692004,0,
10828.1,-0.378244,-0.769323,0.692302,0,
10828.1,-0.378121,-0.769315,0.69272,0,
10828.1,-0.378109,-0.769334,0.692747,0,
10828.2,-0.377987,-0.769296,0.693147,0,
10828.2,-0.377861,-0.769299,0.693526,0,
10828.2,-0.377838,-0.769317,0.693587,0,
10828.2,-0.377696,-0.769276,0.693927,0,
10828.2,-0.377658,-0.769283,0.693989,0,
10828.2,-0.377579,-0.769236,0.694197,0,
10828.3,-0.377558,-0.769294,0.694247,0,
10828.3,-0.377499,-0.769326,0.694385,0,
10828.3,-0.37747,-0.769339,0.694457,0,
10828.3,-0.377482,-0.769298,0.694473,0,
10828.3,-0.377489,-0.769291,0.694473,0,
10828.4,-0.377466,-0.769295,0.694518,0,
10828.4,-0.377484,-0.769228,0.694576,0,
10828.4,-0.377523,-0.769241,0.694541,0,
10828.4,-0.377448,-0.769221,0.694805,0,
10828.4,-0.377368,-0.769213,0.694968,0,
10828.4,-0.377259,-0.769197,0.695282,0,
10828.5,-0.37723,-0.769184,0.695343,0,
10828.5,-0.377155,-0.769233,0.695504,0,
10828.5,-0.377131,-0.769219,0.695573,0,
10828.5,-0.377047,-0.769154,0.695827,0,
10828.5,-0.376965,-0.769205,0.696009,0,
10828.6,-0.377037,-0.769158,0.695949,0,
10828.6,-0.376991,-0.769203,0.696056,0,
10828.6,-0.376939,-0.76912,0.696247,0,
10828.6,-0.37698,-0.769142,0.696135,0,
10828.6,-0.377018,-0.769127,0.696099,0,
10828.6,-0.376985,-0.76916,0.6962,0,
10828.7,-0.376987,-0.769194,0.696166,0,
10828.7,-0.377001,-0.769187,0.696105,0,
10828.7,-0.377038,-0.769167,0.695956,0,
10828.7,-0.376969,-0.769146,0.69613,0,
10828.7,-0.37692,-0.769088,0.69635,0,
10828.7,-0.376884,-0.769113,0.696447,0,
10828.8,-0.376956,-0.769156,0.696383,0,
10828.8,-0.37693,-0.769183,0.696477,0,
10828.8,-0.376927,-0.769201,0.696411,0,
10828.8,-0.376837,-0.769149,0.696657,0,
10828.8,-0.376847,-0.769167,0.696576,0,
10828.9,-0.376758,-0.769134,0.696759,0,
10828.9,-0.376824,-0.769158,0.696623,0,
10828.9,-0.376749,-0.769105,0.696835,0,
10828.9,-0.376816,-0.769131,0.69671,0,
10828.9,-0.376782,-0.769165,0.696801,0,
10829,-0.376739,-0.769113,0.696984,0,
10829,-0.3767,-0.769189,0.697029,0,
10829,-0.376624,-0.769145,0.697255,0,
10829,-0.376629,-0.769101,0.697313,0,
10829,-0.376562,-0.769189,0.697385,0,
10829,-0.376521,-0.769229,0.697476,0,
10829.1,-0.376559,-0.769184,0.697356,0,
10829.1,-0.376476,-0.769261,0.697534,0,
10829.1,-0.376534,-0.769059,0.697493,0,
10829.1,-0.376529,-0.769101,0.69752,0,
10829.1,-0.376509,-0.769109,0.697616,0,
10829.2,-0.376596,-0.769137,0.697375,0,
10829.2,-0.37657,-0.769173,0.697458,0,
10829.2,-0.376549,-0.76917,0.697529,0,
10829.2,-0.376539,-0.76916,0.697536,0,
10829.2,-0.376513,-0.769125,0.697702,0,
10829.2,-0.376602,-0.769139,0.697396,0,
10829.3,-0.37657,-0.769136,0.697485,0,
10829.3,-0.376533,-0.76909,0.697604,0,
10829.3,-0.376502,-0.769132,0.697685,0,
10829.3,-0.376558,-0.769168,0.697456,0,
10829.3,-0.376554,-0.769157,0.697437,0,
10829.3,-0.376533,-0.769112,0.697518,0,
10829.4,-0.376526,-0.769097,0.697518,0,
10829.4,-0.376502,-0.769116,0.697648,0,
10829.4,-0.376474,-0.769165,0.697722,0,
10829.4,-0.376435,-0.769172,0.697834,0,
10829.4,-0.376508,-0.769196,0.697624,0,
10829.4,-0.376484,-0.769247,0.697695,0,
10829.5,-0.376571,-0.769145,0.697467,0,
10829.5,-0.376648,-0.769129,0.697245,0,
10829.5,-0.376648,-0.769129,0.697245,0,
10829.5,-0.376641,-0.769151,0.697222,0,
10829.5,-0.376716,-0.769164,0.697033,0,
10829.5,-0.376683,-0.769143,0.697144,0,
10829.6,-0.376687,-0.769184,0.69708,0,
10829.6,-0.376747,-0.769138,0.696974,0,
10829.6,-0.376732,-0.769139,0.69709,0,
10829.6,-0.37669,-0.769173,0.697199,0,
10829.6,-0.376678,-0.769223,0.697133,0,
10829.6,-0.376652,-0.769264,0.697196,0,
10829.7,-0.376738,-0.769128,0.697011,0,
10829.7,-0.376814,-0.769127,0.696811,0,
10829.7,-0.376868,-0.769174,0.696595,0,
10829.7,-0.376847,-0.769206,0.696649,0,
10829.7,-0.3769,-0.769173,0.696498,0,
10829.8,-0.376934,-0.769208,0.696317,0,
10829.8,-0.376894,-0.769158,0.696433,0,
10829.8,-0.376892,-0.76919,0.696389,0,
10829.8,-0.376873,-0.769154,0.696509,0,
10829.8,-0.376852,-0.769186,0.696565,0,
10829.8,-0.376824,-0.769158,0.696667,0,
10829.9,-0.376781,-0.769179,0.696798,0,
10829.9,-0.376863,-0.769107,0.696684,0,
10829.9,-0.376861,-0.769099,0.696722,0,
10829.9,-0.376877,-0.769177,0.696586,0,
10829.9,-0.376804,-0.769162,0.696764,0,
10829.9,-0.376778,-0.769203,0.696824,0,
10830,-0.376717,-0.769174,0.697035,0,
10830,-0.37665,-0.769183,0.697211,0,
10830,-0.376607,-0.769179,0.697328,0,
10830,-0.376568,-0.769183,0.697417,0,
10830,-0.376553,-0.769126,0.697481,0,
10830,-0.376535,-0.769123,0.697617,0,
10830.1,-0.376465,-0.769168,0.697813,0,
10830.1,-0.376537,-0.7692,0.69762,0,
10830.1,-0.376505,-0.769137,0.697744,0,
10830.1,-0.376608,-0.769108,0.697539,0,
10830.1,-0.376572,-0.769212,0.697682,0,
10830.2,-0.376639,-0.769118,0.697473,0,
10830.2,-0.376594,-0.769215,0.69761,0,
10830.2,-0.37657,-0.769263,0.697682,0,
10830.2,-0.376501,-0.769168,0.697722,0,
10830.2,-0.376573,-0.769218,0.697417,0,
10830.3,-0.376688,-0.769212,0.697145,0,
10830.3,-0.376677,-0.769192,0.697217,0,
10830.3,-0.376651,-0.769136,0.697253,0,
10830.3,-0.376694,-0.769131,0.697132,0,
10830.3,-0.376783,-0.769153,0.696909,0,
10830.3,-0.376757,-0.769204,0.696966,0,
10830.4,-0.376797,-0.769207,0.696818,0,
10830.4,-0.376868,-0.769188,0.696632,0,
10830.4,-0.376834,-0.769175,0.696729,0,
10830.4,-0.37688,-0.769194,0.696617,0,
10830.4,-0.376836,-0.769186,0.696747,0,
10830.4,-0.37685,-0.769191,0.696629,0,
10830.5,-0.37685,-0.769191,0.696629,0,
10830.5,-0.376807,-0.769198,0.696733,0,
10830.5,-0.376856,-0.769191,0.696598,0,
10830.5,-0.376814,-0.769209,0.696644,0,
10830.5,-0.376793,-0.769167,0.696758,0,
10830.5,-0.376787,-0.769157,0.696839,0,
10830.6,-0.37681,-0.769196,0.696832,0,
10830.6,-0.376842,-0.769199,0.696822,0,
10830.6,-0.376865,-0.769135,0.696715,0,
10830.6,-0.37682,-0.769212,0.696859,0,
10830.6,-0.376797,-0.769249,0.696934,0,
10830.7,-0.376746,-0.769164,0.697011,0,
10830.7,-0.376727,-0.769166,0.697073,0,
10830.7,-0.376737,-0.769129,0.697063,0,
10830.7,-0.376727,-0.769107,0.697105,0,
10830.7,-0.376751,-0.769091,0.697089,0,
10830.8,-0.37679,-0.769124,0.696891,0,
10830.8,-0.376789,-0.769136,0.696931,0,
10830.8,-0.376769,-0.769118,0.697036,0,
10830.8,-0.376743,-0.769147,0.697115,0,
10830.8,-0.376729,-0.769138,0.697179,0,
10830.9,-0.376796,-0.769161,0.69689,0,
10830.9,-0.376838,-0.769137,0.696786,0,
10830.9,-0.376825,-0.769159,0.696821,0,
10830.9,-0.376802,-0.769185,0.696888,0,
10830.9,-0.376812,-0.769194,0.696751,0,
10830.9,-0.376849,-0.769171,0.696658,0,
10831,-0.376841,-0.769189,0.696754,0,
10831,-0.376898,-0.769134,0.696567,0,
10831,-0.376933,-0.769128,0.69656,0,
10831,-0.376961,-0.769151,0.696483,0,
10831,-0.376931,-0.769132,0.696569,0,
10831,-0.376912,-0.769165,0.696634,0,
10831.1,-0.376876,-0.769174,0.696683,0,
10831.1,-0.376906,-0.769149,0.69666,0,
10831.1,-0.376871,-0.76913,0.696765,0,
10831.1,-0.37689,-0.76918,0.696627,0,
10831.1,-0.376838,-0.769162,0.696751,0,
10831.2,-0.376861,-0.769174,0.69664,0,
10831.2,-0.376838,-0.76912,0.696754,0,
10831.2,-0.376842,-0.769132,0.6968,0,
10831.2,-0.376816,-0.769171,0.696869,0,
10831.2,-0.37684,-0.769144,0.696857,0,
10831.2,-0.376841,-0.76921,0.696811,0,
10831.3,-0.376868,-0.769226,0.696557,0,
10831.3,-0.376883,-0.769167,0.696587,0,
10831.3,-0.376856,-0.769208,0.696653,0,
10831.3,-0.376872,-0.769227,0.696611,0,
10831.3,-0.376888,-0.769167,0.696609,0,
10831.4,-0.37683,-0.769256,0.696745,0,
10831.4,-0.376833,-0.76916,0.696787,0,
10831.4,-0.376825,-0.769148,0.696802,0,
10831.4,-0.376815,-0.769156,0.696853,0,
10831.4,-0.376789,-0.769194,0.696929,0,
10831.4,-0.376782,-0.769218,0.696957,0,
10831.5,-0.376721,-0.76929,0.697113,0,
10831.5,-0.376635,-0.769244,0.697248,0,
10831.5,-0.376746,-0.769158,0.697015,0,
10831.5,-0.37677,-0.769162,0.696937,0,
10831.5,-0.376763,-0.769157,0.696986,0,
10831.5,-0.376729,-0.769196,0.69707,0,
10831.6,-0.376695,-0.7692,0.697184,0,
10831.6,-0.376729,-0.769202,0.697106,0,
10831.6,-0.376807,-0.769171,0.696933,0,
10831.6,-0.376824,-0.769209,0.696774,0,
10831.6,-0.376765,-0.769192,0.69688,0,
10831.7,-0.376797,-0.769204,0.696729,0,
10831.7,-0.376854,-0.769133,0.696602,0,
10831.7,-0.376875,-0.769142,0.696571,0,
10831.7,-0.376922,-0.769146,0.696451,0,
10831.7,-0.376896,-0.769181,0.696517,0,
10831.7,-0.376894,-0.769201,0.69655,0,
10831.8,-0.376894,-0.769219,0.696501,0,
10831.8,-0.376863,-0.769125,0.696631,0,
10831.8,-0.376854,-0.769122,0.696737,0,
10831.8,-0.376801,-0.769117,0.696882,0,
10831.8,-0.376781,-0.76913,0.696975,0,
10831.8,-0.376753,-0.76917,0.697055,0,
10831.9,-0.37671,-0.769245,0.697076,0,
10831.9,-0.376675,-0.76925,0.697053,0,
10831.9,-0.376642,-0.769287,0.697127,0,
10831.9,-0.376678,-0.76913,0.697138,0,
10831.9,-0.37674,-0.76915,0.696932,0,
10831.9,-0.376739,-0.769174,0.696911,0,
10832,-0.376715,-0.7692,0.696978,0,
10832,-0.37671,-0.76917,0.697048,0,
10832,-0.376728,-0.769124,0.697094,0,
10832,-0.376752,-0.769079,0.697061,0,
10832,-0.376777,-0.769075,0.697046,0,
10832,-0.376764,-0.769082,0.697098,0,
10832.1,-0.376746,-0.769086,0.697159,0,
10832.1,-0.376722,-0.769108,0.697228,0,
10832.1,-0.376765,-0.769126,0.697128,0,
10832.1,-0.376776,-0.769164,0.697023,0,
10832.1,-0.376826,-0.769132,0.696831,0,
10832.2,-0.376791,-0.769162,0.69688,0,
10832.2,-0.376821,-0.769132,0.696743,0,
10832.2,-0.376863,-0.769137,0.696586,0,
10832.2,-0.376808,-0.76919,0.696684,0,
10832.2,-0.376889,-0.769136,0.696526,0,
10832.3,-0.376866,-0.769162,0.696573,0,
10832.3,-0.376948,-0.769254,0.696228,0,
10832.3,-0.377003,-0.76921,0.696107,0,
10832.3,-0.376988,-0.769176,0.696213,0,
10832.3,-0.377032,-0.769198,0.696027,0,
10832.3,-0.377009,-0.769177,0.696162,0,
10832.4,-0.376968,-0.769202,0.696348,0,
10832.4,-0.376922,-0.7692,0.696404,0,
10832.4,-0.376944,-0.76919,0.696358,0,
10832.4,-0.376901,-0.769182,0.69651,0,
10832.4,-0.376948,-0.769189,0.696306,0,
10832.5,-0.376917,-0.769174,0.696431,0,
10832.5,-0.376895,-0.769206,0.696487,0,
10832.5,-0.376832,-0.769233,0.696592,0,
10832.5,-0.376809,-0.769228,0.696725,0,
10832.5,-0.376854,-0.769184,0.696551,0,
10832.5,-0.376787,-0.7692,0.696734,0,
10832.6,-0.376759,-0.769243,0.69679,0,
10832.6,-0.376803,-0.769203,0.696712,0,
10832.6,-0.376762,-0.769202,0.696877,0,
10832.6,-0.376822,-0.769238,0.696739,0,
10832.6,-0.376818,-0.76924,0.696705,0,
10832.6,-0.376786,-0.769236,0.696776,0,
10832.7,-0.376762,-0.76909,0.696904,0,
10832.7,-0.376715,-0.769136,0.697036,0,
10832.7,-0.376658,-0.769095,0.697201,0,
10832.7,-0.376611,-0.769167,0.697347,0,
10832.7,-0.376588,-0.769203,0.697422,0,
10832.8,-0.376589,-0.769129,0.697496,0,
10832.8,-0.37663,-0.769122,0.697449,0,
10832.8,-0.376616,-0.769113,0.697456,0,
10832.8,-0.376575,-0.76918,0.697598,0,
10832.8,-0.376531,-0.769093,0.697656,0,
10832.9,-0.37659,-0.769144,0.6974,0,
10832.9,-0.376622,-0.769128,0.697265,0,
10832.9,-0.376632,-0.769081,0.697237,0,
10832.9,-0.376645,-0.769108,0.697248,0,
10832.9,-0.376623,-0.769139,0.697305,0,
10832.9,-0.376636,-0.769098,0.697294,0,
10833,-0.376706,-0.769152,0.697058,0,
10833,-0.376699,-0.769169,0.697034,0,
10833,-0.376697,-0.769126,0.697094,0,
10833,-0.376765,-0.769137,0.696904,0,
10833,-0.376755,-0.769101,0.696883,0,
10833.1,-0.376825,-0.769129,0.696685,0,
10833.1,-0.376799,-0.769128,0.696797,0,
10833.1,-0.376781,-0.769173,0.69685,0,
10833.1,-0.37683,-0.76915,0.696747,0,
10833.1,-0.376872,-0.769191,0.696598,0,
10833.1,-0.376838,-0.769256,0.696634,0,
10833.2,-0.376813,-0.769172,0.696676,0,
10833.2,-0.376785,-0.769161,0.696726,0,
10833.2,-0.376751,-0.769206,0.696825,0,
10833.2,-0.376751,-0.76924,0.6968,0,
10833.2,-0.376727,-0.769298,0.69686,0,
10833.2,-0.376703,-0.769224,0.696944,0,
10833.3,-0.376693,-0.769219,0.69699,0,
10833.3,-0.376647,-0.769327,0.697127,0,
10833.3,-0.376751,-0.769168,0.696865,0,
10833.3,-0.376822,-0.769151,0.6967,0,
10833.3,-0.376775,-0.769162,0.696799,0,
10833.4,-0.376699,-0.769151,0.697024,0,
10833.4,-0.376657,-0.769146,0.697107,0,
10833.4,-0.376622,-0.769199,0.697181,0,
10833.4,-0.376696,-0.769227,0.697014,0,
10833.4,-0.376641,-0.769196,0.697145,0,
10833.4,-0.376636,-0.769192,0.697183,0,
10833.5,-0.376637,-0.769135,0.697251,0,
10833.5,-0.37664,-0.769105,0.697269,0,
10833.5,-0.376582,-0.769199,0.697432,0,
10833.5,-0.376551,-0.769246,0.697516,0,
10833.5,-0.376522,-0.769214,0.697564,0,
10833.5,-0.3765,-0.769163,0.697561,0,
10833.6,-0.3766,-0.76914,0.69726,0,
10833.6,-0.376576,-0.76912,0.697395,0,
10833.6,-0.376555,-0.769094,0.69752,0,
10833.6,-0.376535,-0.769104,0.697493,0,
10833.6,-0.376501,-0.769152,0.697577,0,
10833.6,-0.37657,-0.769168,0.697391,0,
10833.7,-0.376759,-0.769089,0.696936,0,
10833.7,-0.376811,-0.769102,0.696811,0,
10833.7,-0.376827,-0.769099,0.696746,0,
10833.7,-0.376807,-0.76915,0.696813,0,
10833.7,-0.376846,-0.769162,0.69669,0,
10833.8,-0.376889,-0.769192,0.696554,0,
10833.8,-0.376833,-0.769117,0.696691,0,
10833.8,-0.376861,-0.769108,0.696634,0,
10833.8,-0.376817,-0.769092,0.696801,0,
10833.8,-0.376775,-0.769085,0.696937,0,
10833.8,-0.376771,-0.769206,0.696846,0,
10833.9,-0.376747,-0.769257,0.696906,0,
10833.9,-0.37669,-0.769193,0.697044,0,
10833.9,-0.37672,-0.769187,0.696954,0,
10833.9,-0.37667,-0.769163,0.697096,0,
10833.9,-0.376639,-0.769207,0.697157,0,
10833.9,-0.376733,-0.76913,0.69694,0,
10834,-0.376764,-0.769211,0.69681,0,
10834,-0.376712,-0.769186,0.69699,0,
10834,-0.376691,-0.769187,0.697099,0,
10834,-0.37663,-0.76918,0.697301,0,
10834,-0.376642,-0.76913,0.697343,0,
10834.1,-0.376618,-0.769115,0.697485,0,
10834.1,-0.376602,-0.769166,0.697553,0,
10834.1,-0.376555,-0.769176,0.69762,0,
10834.1,-0.376516,-0.769141,0.697724,0,
10834.1,-0.376592,-0.769122,0.697507,0,
10834.2,-0.376546,-0.76922,0.697645,0,
10834.2,-0.376593,-0.76914,0.697429,0,
10834.2,-0.376542,-0.769233,0.697565,0,
10834.2,-0.376516,-0.769281,0.697637,0,
10834.2,-0.376513,-0.769156,0.697592,0,
10834.3,-0.376618,-0.769164,0.697257,0,
10834.3,-0.376626,-0.769218,0.697181,0,
10834.3,-0.376762,-0.769138,0.696845,0,
10834.3,-0.376863,-0.769183,0.69657,0,
10834.3,-0.376854,-0.769161,0.696657,0,
10834.3,-0.376825,-0.769159,0.696768,0,
10834.4,-0.37681,-0.769201,0.696817,0,
10834.4,-0.37678,-0.76919,0.696922,0,
10834.4,-0.376755,-0.769239,0.696892,0,
10834.4,-0.376712,-0.769223,0.696917,0,
10834.4,-0.376659,-0.769322,0.697015,0,
10834.4,-0.376741,-0.769112,0.696947,0,
10834.5,-0.376697,-0.769194,0.697057,0,
10834.5,-0.376722,-0.769124,0.697063,0,
10834.5,-0.376703,-0.769165,0.69712,0,
10834.5,-0.37671,-0.769173,0.696997,0,
10834.5,-0.376697,-0.769168,0.697022,0,
10834.5,-0.376744,-0.769134,0.696877,0,
10834.6,-0.376762,-0.769141,0.696882,0,
10834.6,-0.376714,-0.76924,0.696994,0,
10834.6,-0.376737,-0.76912,0.697014,0,
10834.6,-0.376766,-0.769101,0.69699,0,
10834.6,-0.376766,-0.769101,0.69699,0,
10834.7,-0.376832,-0.769145,0.696764,0,
10834.7,-0.376891,-0.769187,0.6965,0,
10834.7,-0.376896,-0.769274,0.696392,0,
10834.7,-0.376901,-0.769172,0.696437,0,
10834.7,-0.376973,-0.769174,0.696271,0,
10834.7,-0.377031,-0.769183,0.696098,0,
10834.8,-0.377013,-0.769233,0.696153,0,
10834.8,-0.377036,-0.769228,0.696144,0,
10834.8,-0.377126,-0.769169,0.695877,0,
10834.8,-0.377112,-0.76922,0.695925,0,
10834.8,-0.377082,-0.769321,0.696029,0,
10834.8,-0.377055,-0.769185,0.69609,0,
10834.9,-0.376977,-0.769179,0.696259,0,
10834.9,-0.377027,-0.769173,0.696135,0,
10834.9,-0.376986,-0.769268,0.69624,0,
10834.9,-0.377061,-0.769172,0.696035,0,
10834.9,-0.377134,-0.769206,0.695818,0,
10835,-0.377141,-0.76929,0.695728,0,
10835,-0.377197,-0.769143,0.695636,0,
10835,-0.377236,-0.769176,0.695439,0,
10835,-0.377198,-0.769228,0.695516,0,
10835,-0.377182,-0.769266,0.695557,0,
10835.1,-0.377167,-0.769242,0.695563,0,
10835.1,-0.377234,-0.769193,0.695403,0,
10835.1,-0.377217,-0.769231,0.69544,0,
10835.1,-0.377229,-0.769132,0.695525,0,
10835.1,-0.377302,-0.769188,0.695287,0,
10835.2,-0.377337,-0.769171,0.695202,0,
10835.2,-0.37732,-0.769214,0.695247,0,
10835.2,-0.377246,-0.769195,0.695476,0,
10835.2,-0.377293,-0.769238,0.695309,0,
10835.2,-0.377277,-0.769251,0.695269,0,
10835.2,-0.377289,-0.769194,0.695237,0,
10835.3,-0.377234,-0.769171,0.695416,0,
10835.3,-0.377206,-0.769224,0.695473,0,
10835.3,-0.377148,-0.769248,0.695679,0,
10835.3,-0.377155,-0.769269,0.695582,0,
10835.3,-0.377216,-0.769186,0.695453,0,
10835.3,-0.377234,-0.769188,0.695408,0,
10835.4,-0.377246,-0.769282,0.695339,0,
10835.4,-0.377286,-0.769247,0.695295,0,
10835.4,-0.377215,-0.769248,0.695502,0,
